0.1778,-0.1361,-0.2506,0.0040,0.4915,0.4336,-0.0249,-0.2708,-0.2591,0.2853
-0.4144,-0.0510,-0.2672,-0.1031,-0.4303,-0.3676,-0.1464,0.1443,0.4277,0.3046
0.3696,0.3912,0.2572,0.0429,-0.2549,0.3890,0.3528,0.2782,-0.2598,-0.1543
-0.1112,0.1690,-0.0120,-0.1279,0.1470,-0.4311,-0.1299,0.4469,-0.3866,-0.3959
0.3464,0.3971,0.0119,0.2923,0.3894,0.4536,-0.2236,0.1405,-0.3312,-0.3714
-0.2327,0.1856,0.3168,0.0060,0.1128,0.0787,-0.2569,0.2226,-0.3024,0.1425
0.0420,-0.0162,-0.3734,-0.2867,-0.4610,-0.3623,0.1898,0.2466,-0.2207,-0.2611
-0.0558,0.0366,-0.4847,-0.0098,0.4641,-0.3506,0.1714,-0.4835,-0.2844,0.3415
0.0001,0.4686,0.4005,0.1348,0.3471,-0.1648,-0.1475,-0.4741,0.4607,0.3071
-0.1097,0.0798,-0.3510,0.0697,-0.2911,0.0540,0.4325,0.0934,-0.2057,0.4107
-0.1969,-0.2032,0.1580,0.3705,0.1849,0.0680,0.0518,-0.3780,0.3102,-0.0220
0.4229,-0.3331,-0.4526,0.0175,0.2512,-0.2890,-0.3010,0.2953,-0.1342,0.3967
-0.4062,-0.2282,0.2834,0.2075,-0.3640,0.3145,0.4217,-0.0815,-0.3659,0.4353
-0.3928,-0.0908,0.2356,-0.3621,-0.0341,0.2621,0.3542,-0.0105,-0.2852,-0.1192
0.4482,-0.0397,0.1467,-0.1776,-0.1993,-0.2371,0.1430,-0.0898,0.2319,0.4523
0.0907,0.2077,-0.3519,-0.3832,0.0763,-0.1597,0.3685,-0.2844,-0.3013,-0.0780
0.3124,0.2361,-0.4580,-0.2464,-0.0164,-0.2635,0.1043,0.2362,0.1973,0.0103
0.0198,-0.2817,-0.4202,0.3428,0.4624,-0.1386,0.4488,-0.3619,-0.4017,-0.2111
0.3773,0.2541,0.0460,-0.3527,0.0990,0.4137,-0.4452,-0.4525,-0.4157,0.1508
0.0568,-0.2780,0.4210,0.0692,0.0089,0.0514,0.2874,-0.4043,-0.4138,0.4043
-0.4156,-0.4453,-0.0915,-0.3194,0.0455,-0.2689,0.0570,-0.1653,0.0951,0.1251
-0.2334,0.3716,0.4319,-0.3855,-0.1644,0.2422,-0.2812,0.2467,-0.2494,0.4856
-0.0245,0.3193,0.1724,0.4199,-0.2435,0.1912,0.3260,-0.0717,0.4417,-0.2216
0.2507,0.3266,0.1197,-0.2374,-0.0411,-0.0636,-0.3836,0.3493,-0.1254,-0.3904
-0.3179,0.3118,-0.2144,-0.4926,-0.4474,-0.1895,0.0655,-0.4209,0.1750,0.4250
-0.0948,-0.4796,0.3547,-0.3130,0.1706,0.0336,0.0923,0.4443,0.3800,-0.3545
-0.0795,0.4421,0.1996,0.1523,0.0049,0.1535,0.4709,-0.3547,0.0984,0.3202
-0.4470,0.3581,-0.3553,-0.3325,0.2663,-0.0172,-0.0244,0.3429,0.1706,0.2483
-0.4579,0.4060,-0.1263,0.3708,-0.0145,-0.1503,0.1673,-0.4788,-0.0481,0.2927
0.4205,0.2482,0.2734,0.0332,0.2460,0.0977,-0.3980,0.0561,0.2172,-0.4717
0.1627,-0.4802,0.4092,-0.2360,-0.3894,0.2122,-0.0554,0.4980,-0.1274,0.1836
-0.2485,-0.4620,0.0621,-0.1969,0.0222,-0.4689,-0.1619,-0.1890,0.2920,0.4014
-0.3411,-0.4523,0.4869,-0.4221,0.3319,-0.1050,-0.1736,0.3649,-0.1785,-0.0030
-0.4354,0.4388,-0.3367,0.2784,-0.0846,-0.0427,0.2386,-0.3843,-0.3806,-0.2183
-0.1087,0.4534,0.4237,-0.2454,0.1105,0.2081,-0.3211,-0.1972,0.3009,0.4891
0.3417,0.2169,-0.3138,-0.4681,-0.0167,-0.4531,-0.4081,-0.0268,0.3436,-0.4159
0.2533,0.1518,0.3976,-0.0736,0.2692,0.1872,-0.3869,0.1378,-0.0771,0.3714
-0.4731,-0.4269,0.2737,0.2408,0.1359,0.1922,-0.3756,0.2833,0.0502,0.0563
-0.0188,0.4719,-0.1977,0.1041,0.1867,0.2205,-0.2750,-0.3999,-0.0180,0.4901
-0.0864,0.0899,0.3459,-0.4879,0.4795,-0.1526,0.1796,-0.4141,-0.4029,0.2798
-0.2488,0.3632,-0.4169,0.0170,0.1294,-0.4939,-0.0838,-0.3709,0.0140,0.0687
0.0739,-0.0781,-0.0434,0.2059,0.0307,-0.4017,-0.0522,0.1872,0.2193,-0.1287
-0.1687,-0.2703,-0.4863,-0.1807,-0.0936,-0.4542,-0.1452,-0.3636,-0.1983,-0.3311
0.3378,-0.2002,-0.2252,-0.4239,0.3918,0.3877,0.2206,0.2085,0.0760,-0.2008
-0.3660,-0.3249,0.3840,-0.1087,-0.3132,-0.2564,-0.3878,0.4572,0.2442,-0.2453
-0.2719,0.1549,0.1530,-0.2339,0.0824,0.1253,0.3010,-0.2715,-0.3853,0.3349
0.1360,0.0508,0.0995,-0.0788,0.4126,0.3827,-0.2058,-0.2735,-0.1698,0.4184
-0.1426,-0.0586,0.3145,-0.3207,-0.2330,0.0924,0.2634,-0.2438,0.1842,-0.2966
-0.1313,-0.2645,-0.1245,0.4312,-0.0507,0.4307,0.2917,-0.0095,0.1760,-0.2957
-0.4177,0.4819,0.1759,-0.0729,-0.4015,0.0365,-0.0857,0.2378,0.1199,-0.3421
-0.1382,0.3536,0.4380,-0.2013,0.1745,-0.1103,-0.0304,0.0179,-0.0281,0.1733
-0.3182,0.1168,0.4803,-0.4143,-0.2832,-0.2951,-0.0003,0.3425,0.3495,0.3650
0.0665,0.4420,-0.0652,0.3086,-0.1511,0.4595,0.1467,-0.2124,0.2458,-0.3181
-0.3021,-0.4508,0.3922,0.0342,0.0426,0.4330,0.4926,0.1205,-0.2797,-0.0393
0.4023,0.0245,0.3659,-0.4795,-0.1647,0.0327,-0.2432,0.1355,-0.2933,0.1863
0.1186,0.3629,0.3590,-0.0890,-0.0959,0.0742,0.4822,0.1565,0.3420,0.1903
0.4207,0.3259,-0.4277,-0.2730,0.0535,-0.0597,0.1329,0.1486,-0.0850,-0.0444
0.4990,-0.4941,-0.0745,-0.0814,-0.1022,-0.1815,0.0024,0.3609,0.2943,0.2440
-0.3323,-0.0172,0.0134,0.4027,-0.1002,-0.1807,0.2583,-0.3292,0.2666,0.3260
-0.4775,-0.1171,-0.4017,-0.2077,-0.2008,0.4570,0.4856,0.2892,-0.1714,0.3721
0.4001,-0.0479,-0.3316,-0.3468,-0.1268,-0.2975,0.0666,0.4655,-0.0626,-0.1700
0.4832,-0.1750,0.4060,0.1190,-0.0063,0.2777,0.3663,0.2462,-0.0964,-0.4419
-0.4443,-0.4150,-0.4711,-0.0586,0.0937,0.3068,-0.4651,0.0332,0.4235,0.0548
0.4243,-0.0415,-0.2476,0.2635,0.2162,0.2799,0.1766,0.2991,0.0251,0.4025
-0.4921,-0.4085,0.4319,0.2431,0.4596,0.3906,-0.0371,-0.1253,0.0309,0.3410
0.2901,0.3446,-0.2924,-0.3992,-0.4782,0.3836,-0.3208,0.2622,-0.0916,0.3624
0.0256,-0.3926,-0.3485,-0.0985,-0.4311,-0.0737,-0.3627,-0.3364,0.3285,-0.2810
0.1720,-0.1165,0.1264,0.3676,-0.2911,-0.4704,-0.4097,-0.3393,0.1806,-0.0587
-0.0095,0.0641,0.3729,0.2246,0.0573,-0.2063,-0.0142,0.0062,0.3821,-0.2170
0.3609,0.1970,-0.4228,0.3794,-0.3345,0.2977,0.1322,0.3139,-0.4203,0.3624
0.1715,-0.1747,-0.1544,-0.4311,0.0331,0.2501,0.1545,0.2797,-0.1702,0.2627
-0.4347,0.2449,0.0886,-0.2939,-0.0024,0.2294,0.0951,-0.2008,0.1311,-0.3460
-0.4600,0.2691,-0.3462,0.1656,-0.2329,-0.2693,0.4423,0.4166,-0.2186,-0.4947
-0.1257,-0.2839,0.1765,0.3987,0.1969,0.2868,-0.0201,-0.3188,0.4192,-0.4550
0.2098,-0.2388,-0.4512,0.2171,-0.4309,0.3739,-0.1161,0.1120,-0.0015,-0.1531
0.2140,0.0219,-0.2104,0.2091,0.4235,0.0870,0.2665,-0.2481,-0.0298,-0.0064
0.1779,-0.1973,-0.0572,0.3049,-0.0952,0.1126,0.1497,0.3289,0.1147,-0.2827
-0.1009,0.3830,-0.4812,-0.4801,0.2477,-0.3890,-0.0507,0.4035,0.2714,0.3768
0.1223,0.1029,-0.2275,-0.3728,0.3376,-0.0664,-0.0034,0.1017,-0.4672,-0.3094
0.1904,-0.3579,0.0849,0.3035,0.4456,-0.3705,0.1590,-0.1782,-0.3723,-0.3441
0.3893,-0.2026,0.0196,0.1135,0.1893,0.0556,0.2552,0.1541,0.1352,0.4149
-0.2050,-0.1759,0.2239,-0.3810,0.2345,-0.0295,-0.2882,0.2176,-0.0966,-0.1633
-0.4199,0.2446,-0.4968,0.4044,-0.4908,-0.4723,-0.3903,0.3065,-0.0143,-0.4960
0.2257,0.2170,-0.1296,-0.1456,0.1330,0.2268,0.1108,0.3784,0.3932,-0.3669
0.1294,0.2504,0.3323,0.2653,0.1972,-0.2081,-0.3186,-0.2842,0.3833,0.2146
-0.4484,-0.2165,-0.1031,0.1927,0.2757,-0.2213,-0.2471,0.0242,0.3722,0.0557
0.2262,0.4657,-0.0109,0.2543,-0.0531,-0.0960,-0.2517,0.4651,-0.4058,-0.1773
0.1287,-0.3896,-0.1674,-0.2652,0.4550,0.4184,-0.3909,0.0152,0.1553,-0.4680
0.0275,-0.1805,0.1413,-0.0785,-0.2212,-0.2953,0.2119,-0.1970,-0.0732,-0.1409
0.0272,0.2783,0.0988,-0.0738,-0.3157,0.0235,-0.1877,-0.4545,-0.2281,0.0818
0.4338,-0.2053,-0.3770,-0.2427,0.0905,-0.4120,-0.2912,-0.1464,0.4115,0.0673
-0.0645,0.4837,0.4747,-0.3978,-0.1456,-0.4294,0.3551,0.2803,0.1668,-0.2434
-0.3024,0.4481,-0.0379,0.3469,-0.2878,-0.3440,0.1730,-0.1691,-0.1760,0.0692
-0.1977,-0.0890,0.0063,-0.2588,0.1222,0.1035,0.1982,-0.2365,0.0906,-0.3112
0.0530,-0.3527,0.4905,0.4753,-0.4528,0.0353,-0.4980,0.1860,-0.2902,-0.2595
-0.3921,-0.3006,-0.2654,-0.2491,-0.2111,-0.4995,0.3968,-0.0824,0.2746,-0.2521
0.2330,-0.0559,-0.0470,0.4079,-0.0230,0.4229,-0.3746,-0.1647,0.3888,0.1089
-0.4275,0.0118,-0.4899,0.3242,-0.2530,0.4947,-0.4147,-0.1938,0.3920,-0.3633
-0.1105,0.2532,0.3165,-0.4693,-0.2155,0.2828,-0.3865,-0.0377,0.0667,0.4580
-0.1538,-0.3577,-0.3219,-0.3135,0.4008,0.3021,0.2360,-0.0319,-0.0291,-0.0394
-0.4722,-0.4613,-0.1414,0.4555,-0.2370,-0.1114,0.1123,0.2017,-0.4079,-0.3584
0.2677,0.3512,-0.4687,-0.0816,-0.3857,0.4210,-0.3903,-0.3765,-0.0470,0.2939
0.1487,0.4398,0.2014,-0.0631,-0.1474,0.2298,0.3728,0.2729,0.3024,0.2897
-0.0157,-0.2932,-0.2322,-0.2829,-0.1854,-0.1891,0.0916,-0.4336,-0.0542,0.4810
0.2822,-0.4016,-0.1876,-0.2467,0.2226,-0.2654,0.2798,-0.3688,-0.2861,0.1140
0.3522,0.4332,-0.4222,0.4862,0.0527,-0.0589,-0.1576,-0.4209,0.0832,0.4342
-0.2747,-0.1713,-0.2645,0.2134,0.0859,0.4278,-0.0044,0.4745,0.1672,-0.1762
-0.4313,-0.3046,-0.1286,0.4583,-0.1791,-0.3306,0.4202,0.3985,0.3373,-0.2137
-0.2992,0.4840,-0.3422,-0.0545,-0.2607,-0.0828,-0.0827,0.3047,0.4026,0.4780
0.3739,-0.4237,0.1531,-0.4502,-0.4147,-0.0743,-0.3292,-0.3079,0.4524,0.3874
-0.3205,-0.1451,-0.0445,-0.3163,-0.0287,0.0359,0.2188,0.4530,-0.4612,-0.1349
0.3184,-0.1854,-0.2024,-0.1034,0.2360,0.4679,0.2319,0.2921,-0.3140,0.0513
0.1169,-0.4240,0.0722,-0.0350,-0.3837,-0.2682,0.2854,-0.1002,0.0311,-0.4689
0.3135,-0.1856,-0.1469,0.1407,-0.2044,-0.1188,0.2787,-0.4564,0.0682,-0.4649
0.3677,0.3996,0.2594,-0.0416,0.3808,-0.4973,0.2856,-0.0092,0.1890,0.0188
-0.1543,0.4119,0.3308,-0.2500,-0.3576,-0.1525,-0.1317,0.4737,-0.3934,-0.4425
-0.0050,0.1805,-0.1649,-0.3001,-0.4436,0.2828,0.2979,-0.2968,0.2768,-0.1836
0.3755,0.3707,0.0743,0.4111,0.4218,-0.1856,-0.2220,0.4435,0.0777,-0.0285
-0.0177,-0.4783,-0.2292,-0.1732,-0.1754,0.4876,-0.3930,0.2112,0.1622,-0.1170
-0.4527,0.2651,0.1098,-0.4735,0.3420,0.3871,-0.3277,-0.2412,-0.4740,0.2518
-0.1732,0.4455,-0.4128,-0.0061,0.2730,0.2132,0.3456,0.3539,0.0868,-0.0515
0.3652,-0.4660,0.0224,-0.3654,0.3967,0.1562,0.0175,-0.3450,0.4176,-0.1750
-0.1339,0.2743,-0.3460,0.1594,-0.3952,-0.4902,0.1843,-0.3102,-0.3796,-0.2670
